,Continent,Year,energy_intensity,carbon_intensity
526,South America,2021,1.1057199299661382,0.15689048439422418
527,South America,2022,1.0642355666116667,0.15862997730228215
528,South America,2023,1.0567687121170193,0.1583609304688376
529,South America,2024,1.0493542463206935,0.15809233995644797
530,South America,2025,1.041991801654835,0.1578242049911629
531,South America,2026,1.0346810131305015,0.15755652480034468
532,South America,2027,1.027421518319576,0.1572892986126659
533,South America,2028,1.020212957336796,0.15702252565810756
534,South America,2029,1.013054972821919,0.15675620516795663
535,South America,2030,1.0059472099219966,0.15649033637480383
536,South America,2031,0.9988893162737882,0.1562249185125414
537,South America,2032,0.9918809419862976,0.155959950816361
538,South America,2033,0.9849217396234171,0.15569543252275153
539,South America,2034,0.9780113641867103,0.15543136286949683
540,South America,2035,0.971149473098306,0.15516774109567333
541,South America,2036,0.9643357261839215,0.15490456644164827
542,South America,2037,0.9575697856559887,0.15464183814907714
543,South America,2038,0.9508513160969151,0.15437955546090174
544,South America,2039,0.9441799844424524,0.15411771762134774
545,South America,2040,0.937555459965192,0.15385632387592274
546,South America,2041,0.9309774142581585,0.15359537347141405
547,South America,2042,0.9244455212185367,0.15333486565588647
548,South America,2043,0.9179594570315015,0.15307479967867998
549,South America,2044,0.9115189001541718,0.1528151747904079
550,South America,2045,0.9051235312996598,0.15255599024295452
551,South America,2046,0.8987730334212497,0.152297245289473
552,South America,2047,0.8924670916966768,0.15203893918438305
553,South America,2048,0.8862053935125268,0.15178107118336912
554,South America,2049,0.8799876284487284,0.15152364054337797
555,South America,2050,0.8738134882631695,0.15126664652261668
556,South America,2051,0.8676826668764209,0.1510100883805505
557,South America,2052,0.8615948603565531,0.15075396537790045
558,South America,2053,0.8555497669040751,0.15049827677664168
559,South America,2054,0.8495470868369703,0.15024302184000093
560,South America,2055,0.8435865225758458,0.1499881998324547
561,South America,2056,0.8376677786291704,0.14973381001972672
562,South America,2057,0.831790561578633,0.14947985166878636
563,South America,2058,0.8259545800645923,0.14922632404784614
564,South America,2059,0.8201595447716399,0.14897322642635985
565,South America,2060,0.8144051684142477,0.1487205580750201
566,South America,2061,0.8086911657225327,0.14846831826575668
567,South America,2062,0.8030172534281114,0.14821650627173413
568,South America,2063,0.7973831502500628,0.14796512136734985
569,South America,2064,0.7917885768809759,0.14771416282823172
570,South America,2065,0.7862332559731083,0.14746362993123638
571,South America,2066,0.7807169121246343,0.14721352195444687
572,South America,2067,0.7752392718659977,0.1469638381771708
573,South America,2068,0.7698000636463461,0.14671457787993783
574,South America,2069,0.7643990178200734,0.14646574034449816
575,South America,2070,0.7590358666334559,0.1462173248538201
576,South America,2071,0.7537103442113712,0.14596933069208812
577,South America,2072,0.7484221865441218,0.1457217571447006
578,South America,2073,0.7431711314743458,0.14547460349826816
579,South America,2074,0.7379569186840246,0.14522786904061122
580,South America,2075,0.7327792896815702,0.14498155306075824
581,South America,2076,0.7276379877890168,0.14473565484894335
582,South America,2077,0.722532758129292,0.1444901736966046
583,South America,2078,0.7174633476135877,0.14424510889638187
584,South America,2079,0.7124295049288054,0.14400045974211467
585,South America,2080,0.7074309805251026,0.14375622552884018
586,South America,2081,0.7024675266035184,0.14351240555279132
587,South America,2082,0.6975388971036952,0.14326899911139462
588,South America,2083,0.692644847691672,0.14302600550326827
589,South America,2084,0.6877851357477754,0.14278342402821992
590,South America,2085,0.6829595203545964,0.14254125398724488
591,South America,2086,0.6781677622850386,0.14229949468252404
592,South America,2087,0.6734096239904642,0.1420581454174218
593,South America,2088,0.6686848695889155,0.14181720549648413
594,South America,2089,0.663993264853425,0.14157667422543646
595,South America,2090,0.6593345772003977,0.1413365509111818
596,South America,2091,0.6547085756780846,0.14109683486179875
597,South America,2092,0.6501150309551322,0.14085752538653945
598,South America,2093,0.6455537153092171,0.1406186217958274
599,South America,2094,0.6410244026157504,0.14038012340125594
600,South America,2095,0.6365268683366724,0.14014202951558583
601,South America,2096,0.6320608895093185,0.13990433945274353
602,South America,2097,0.627626244735371,0.13966705252781897
603,South America,2098,0.6232227141698764,0.13943016805706387
604,South America,2099,0.6188500795103512,0.13919368535788962
605,South America,2100,0.6145081239859574,0.13895760374886534
